,,,,,,
,2.4,0.1,0.5,nothing,,
,2.4,0.1,0.5,nothing,,
,2.4,0.1,0.4,nothing,,
,2.4,0.1,0.4,nothing,,
,2.1,0.1,0.4,nothing,,
,1.4,0.4,0.4,nothing,,
,1.4,0.4,0,nothing,,
,0.5,0.3,0,nothing,,
,0.6,0.3,0,nothing,,
,0.6,0.3,0,nothing,,
,0.6,0.3,0,nothing,,
,0.5,5.1,0.1,nothing,,
,0.5,4.1,0.1,nothing,,
,0.5,3.1,0.1,nothing,,
,0.5,3.1,0.1,nothing,,
,0.2,2.5,0.1,nothing,,
,0.2,2.1,0.1,nothing,,
,0.1,2.6,0.1,nothing,,
,0.2,2.8,0.1,nothing,,
,0.4,2.9,0.1,nothing,,
,0.3,2.9,0.1,nothing,,
,0.3,3,0,nothing,,
,0.3,2.6,0,nothing,,
,0.3,2.5,0,nothing,,
,0.3,1.9,0,nothing,,
,0.3,1.8,0,nothing,,
,0.3,1.8,0,nothing,,
,0.7,1.3,0.2,nothing,,
,0.6,1.1,0.2,nothing,,
,0.4,1,0.2,nothing,,
,0.4,0.9,0.2,nothing,,
,0.4,0.5,0.2,nothing,,
,0.4,0.4,0.2,nothing,,
,0.5,0.2,0.2,nothing,,
,0.5,0,0.2,nothing,,
,0.5,0,0.2,nothing,,
,0.5,0,0.2,nothing,,
,0.2,0,0,nothing,,
,0.4,0,0,nothing,,
,0.6,0,0,nothing,,
,0.7,0,0,nothing,,
,0.7,0,0,nothing,,
,0.7,0.7,0,nothing,,
,0.6,0.7,0.4,nothing,,
,0.6,0.7,0.4,nothing,,
,0.6,0.7,0.4,nothing,,
,0.9,0.7,0.4,nothing,,
,1.1,0.9,0.4,nothing,,
,0.9,0.9,0.5,nothing,,
,0.7,0.9,0.5,nothing,,
,0.6,0.9,0.5,nothing,,
,0.6,0.9,0.5,nothing,,
,0.6,0.2,0.5,nothing,,
,0.6,0.2,0.1,nothing,,
,0.6,0.2,0.1,nothing,,
,0.6,0.2,0.2,nothing,,
,0.3,0.2,0.2,nothing,,
,0,0,0.6,nothing,,
,0,0,0.5,nothing,,
,0,0,0.5,nothing,,
,0,0,0.5,nothing,,
,0,0,0.8,nothing,,
,0,0,0.8,nothing,,
,0,0,0.8,nothing,,
,0,0,0.8,nothing,,
,0,0,0.7,nothing,,
,0,0,0.7,nothing,,
,0,0,0.3,nothing,,
,0,0,0.4,nothing,,
,0,0.1,0.4,nothing,,
,0.7,1.6,0.4,nothing,,
,1.1,2.3,0.1,nothing,,
,1.1,2.3,0.1,nothing,,
,1.1,2.3,0.1,nothing,,
,1.3,2.3,0.1,nothing,,
,1.5,2.3,0.1,nothing,,
,1.7,3.1,0.1,nothing,,
,1.7,3.4,0.1,nothing,,
,1.7,3.4,0,nothing,,
,1.7,3.3,0,nothing,,
,1,1.8,0,nothing,,
,0.6,1.2,0,nothing,,
,0.6,1.2,0,nothing,,
,0.6,1.7,0.1,nothing,,
,0.7,1.7,0.1,nothing,,
,0.5,1.7,0.1,nothing,,
,0.3,0.9,0.1,nothing,,
,0.3,0.6,0.1,nothing,,
,0.3,0.7,0.1,nothing,,
,0.3,0.8,0.1,nothing,,
,0.3,0.9,0.1,nothing,,
,0.3,0.8,0.1,nothing,,
,0.3,0.8,0.4,nothing,,
,0.4,0.6,0.3,nothing,,
,0.1,0.6,0.3,nothing,,
,0.1,0.6,0.3,nothing,,
,0.2,0.6,0.3,nothing,,
,0.2,0.6,0.3,nothing,,
,0.3,0.5,0.3,nothing,,
,0.3,0.4,0.3,nothing,,
,0.4,0.8,0.3,nothing,,
,0.4,0.8,0.3,nothing,,
,0.4,1,0,nothing,,
,0.3,0.7,0,nothing,,
,0.7,0.8,0,nothing,,
,0.8,0.8,0,nothing,,
,0.7,0.9,0,nothing,,
,0.8,1.2,0,nothing,,
,0.7,1.7,0,nothing,,
,0.7,1.7,0,nothing,,
,0.6,1.2,0,nothing,,
,0.6,1.2,0,nothing,,
,0.6,1,0,nothing,,
,0.6,1,0,nothing,,
,0.2,0.9,0,nothing,,
,0.1,0.9,0,nothing,,
,0.1,0.8,0,nothing,,
,0,0.5,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0,0,0,nothing,,
,0.3,0,0,nothing,,
,0.3,0.1,0,nothing,,
,1,0.8,0,nothing,,
,1,2.9,0,nothing,,
,1,4.9,0,nothing,,
,1,4.9,0,nothing,,
,1,6.8,0,nothing,,
,1,10.5,1.7,nothing,,
,1,12.9,1.7,nothing,,
,1,13.1,1.7,nothing,,
,0.7,13.1,1.7,nothing,,
,0.7,13,1.8,nothing,,
,22.2,12.3,2.1,tapA,,
,124.5,10.2,2.9,tapA,,
,226.8,10.1,2.9,tapA,,
,329.1,12.2,3.6,tapA,,
,,,,,,
